Project,Document Name,Hoarder Flag,Similarity,Call,Response
053,053_656.txt,1,0.3956664502620697,so her behavior was so severe you had to evict her?,yes.
053,053_656.txt,1,0.45855745673179626,"what kind of things were going on that you had to evict her, like what was she doing that made it so severe?","well this was a house that was a shotgun house, and the house was almost packed from ceiling to floor with stuff, you could barely get through it, and i was worried about the actual structure of the house because she would put shelving and then put heavy objects on the shelves, which i thought would stress the wall and the floor joists, because there was just so much stuff."
053,053_656.txt,1,0.3847288489341736,so it was definitely a safety concern as much as a structural concern.,yeah.
053,053_656.txt,1,0.5688672661781311,so does your clutter upset you?,yes.
053,053_656.txt,1,0.4668888747692108,could you elaborate on why it upsets you?,i think that there might be a circumstance where i would need to lay my hands on something quickly and i wouldn't be able to do it.
053,053_656.txt,1,0.5222552418708801,"right, so it causes you distress, because you don't like to look at it, and it might be a financial harm as well.","yeah, and uh it makes me feel like i’m crazy when i know that i have something and i can't find it so it causes me emotional stress because i feel like i'm losing my mind when i think i've just put something down and now it's missing."
053,053_657.txt,1,0.491726279258728,could you describe a time where your problems with clutter got in the way of something that you really wanted?,"i think i wanted to entertain and have a pleasant experience, and it was so laden with stress about that, that i didn't have a good... i didn't enjoy myself, and i really wanted to have a successful, you know, social interaction with these people, and i don't think it was all that successful."
053,053_657.txt,1,0.49465134739875793,"i know you mentioned before that sometimes they just tell you to stop, and it's not as simple as that.","yeah, but he’s kind of learned not to because he doesn’t get good results when he does that."
053,053_657.txt,1,0.5975761413574219,and are you referring to your husband?,yes.
053,053_657.txt,1,0.38889288902282715,has it impacted any of your relationships with other family members or your work?,could you hold on just one second?
053,053_657.txt,1,0.6831745505332947,"yes, of course.","okay, i’m back."
053,053_657.txt,1,0.46496936678886414,"so nothing very serious, but it has caused some minor issues.",yes.
053,053_657.txt,1,0.5192117691040039,"okay, and would you like to change your behavior?","i think so, yes."
053,053_657.txt,1,0.2750644385814667,"other than how you mentioned about organization and decreasing by about 20%, i think you said.","i feel like the reason that i'm holding on to some of these things is because i haven't faced up to certain realities, you know, in my life, and i think it would be better if i had a more clear idea about things and wasn't in the act of hiding- hiding from my life."
053,053_657.txt,1,0.48785531520843506,"okay, so more of like a lifestyle change, if anything.",yeah.
053,053_657.txt,1,0.44130995869636536,so how has the covid- 19 pandemic affected your life?,"actually, you know, since i'm retired, it hasn't been great as other people."
053,053_657.txt,1,0.3972150385379791,"that's understandable, and what specific behaviors have changed for you?","fewer people come into the house, although a whole lot didn't come to begin with, but like there is somebody that comes in and cleans, and she was gone for two, three months, and now she just started to come back."
053,053_658.txt,1,0.4439206123352051,"right, so that unknown- it's scary.",yeah.
053,053_658.txt,1,0.5426777601242065,"so has the covid-19 pandemic affected your acquiring habits, like including buying or acquiring free things or anything?",i actually do think i’m shopping online more than i was.
053,053_658.txt,1,0.39666369557380676,so online shopping is definitely one of the things that has come up for you.,"yeah, and maybe food hoarding for the household, like we’ve got a quarter of a  incoherent, but maybe that’s reasonable, i’m not sure."
053,053_658.txt,1,0.48512744903564453,like buying in bulk so you don’t have to go back as soon?,"that’s part of it, but i think it’s also just because of feeling more insecure generally and having a surplus is somehow comforting."
053,053_658.txt,1,0.4718267619609833,"okay, and how has covid-19 affected your difficulties with discarding and clutter?","because i can’t go out, or i don't go out and distract myself with other things."
053,053_658.txt,1,0.49942535161972046,"and you also mentioned reading books about organization, has covid-19 affected your attempts to declutter, and have you had more time to organize?","i have plenty of time- i did and i do, and i just haven’t done it."
053,053_658.txt,1,0.3950441777706146,"okay, and has it impacted your overall physical health?",i don’t think so.
053,053_658.txt,1,0.3998216390609741,"okay, and has covid-19 affected your overall mental health or well being?","yeah, i think so."
053,053_658.txt,1,0.3645290434360504,"right, and finally, how has covid-19 affected you or your family financially?",probably not much.
053,053_658.txt,1,0.399875283241272,"like, are there any specific techniques that you have found helpful with coping with your anxiety or your clutter?","i just consume a lot of information, so i’m confident, you know, that i know that i have the best information and then adhering to best practices."
053,053_659.txt,1,0.5182743668556213,or from others?,the dogs.
053,053_659.txt,1,0.3693567216396332,"okay, so baking and remodeling just to keep your mind off things maybe?",yep.
053,053_659.txt,1,0.5174581408500671,and have you sought treatment or resources or some other kind of professional support during the pandemic?,"i have, yes, but that's not as a result of the pandemic."
053,053_659.txt,1,0.4014519155025482,"okay, so just other than the pandemic, you've sought out resources.",yeah.
053,053_659.txt,1,0.3475939929485321,"okay, and has the pandemic affected your motivation to seek help for your problems with clutter specifically?",i think there’s no difference there.
053,053_659.txt,1,0.5927901864051819,and your dogs.,yep.
053,053_659.txt,1,0.49070221185684204,so how have you kept in contact with family and friends during this time?,"well, i’ve used zoom, you know, zoom meetings."
053,053_659.txt,1,0.4171552062034607,have you ever felt socially isolated or lonely prior to the covid-19 pandemic?,"yes, yes."
053,053_659.txt,1,0.3700743019580841,and has the pandemic affected this sense of loneliness?,not really.
053,053_659.txt,1,0.9161733984947205,so it’s about the same then?,"yes, about the same."
053,053_659.txt,1,0.39019832015037537,"okay, um, my last question is, have you ever experienced conflict during the pandemic with anyone?","no, nothing notable comes to mind."
053,053_659.txt,1,0.3455897271633148,"okay, well that's good to hear.","someone came over to visit, and he didn't tell us before he got here that he’s been in another state where there was, you know, worse infection rates than where we are now, and i was annoyed with him, but i didn't like say anything to him, but i, you know, i felt an internal displeasure with the guy and i would think twice before i had him over again."
053,053_659.txt,1,0.6236469149589539,so what is your gender identity?,female.
053,053_659.txt,1,0.6623032689094543,your sex assigned at birth?,female.
053,053_660.txt,1,0.6003100872039795,your race?,white.
053,053_660.txt,1,0.5203144550323486,ethnicity- do you identify as hispanic or latino?,nope.
053,053_660.txt,1,0.6143877506256104,you can give me a range if you'd like.,maybe 60 to 70 thousand.
053,053_660.txt,1,0.5845024585723877,"okay, and your geographic region?",we’re in kentucky.
053,053_660.txt,1,0.6112554669380188,and your highest level of education?,graduate school.
054,054_661.txt,1,0.5643870830535889,is there a specific term you’d like to use?,"no, they’re all the same to me."
054,054_663.txt,1,0.526050329208374,"so, you felt couldn't keep things?","yeah, yep, yeah."
054,054_664.txt,1,0.3441762924194336,"so, in your space in your, you know, bedrooms in your house or—",yeah.
054,054_675.txt,1,0.33970052003860474,"interviewer : okay, so moving off of that, in terms of, you know, the people you're meeting at these events, and also, i know you said that your niece and some other family members definitely have some issues with hoarding as well, do you think there's any way to tell if a person has problems with hoarding without going into their home or without seeing their stuff?","um, well, i can give you an example of my stuff."
054,054_676.txt,1,0.44889959692955017,i know there's a lot of stereotypes that people associate with it.,"well, the worst part i’ve seen— and i try not to watch the hoarding shows because those shows are depressing to me— lot of people that hoard have things that are— TALKING_TO_SOMEONE_NOT_ON_THE_PHONE it’s locked, it’s locked."
054,054_677.txt,1,0.5233259201049805,"so, your amazon gift card that you're going to receive, would you prefer that it would be electronic, or be like a physical gift card sent to you over mail?","well, i have a card from my first visit when i did something for that, um… i think a card would be fine because i'm sure that it’s—"
055,055_678.txt,1,0.43828660249710083,"interviewer : we’re recording. okay, so for the first part of this interview, we're going to do what's called a free listing. so, before we start, i'm going to ask you what term you prefer when we're talking about issues with clutter, issues with hoarding",INAUDIBLE.
055,055_681.txt,1,0.5720580220222473,"interviewer : okay. right, so, let's talk a little bit now about the space that you're living in. i know you said you're staying with your mother, but has that been a long-term arrangement or did you have a house of your own previously?","no, i have a house of my own. my mother ended up having major surgery, so she was in the hospital and from there went to rehab. and, when i brought her home— she has dementia— so, uh, before she was able to go by herself, but with the anesthesia when you have dementia, it makes the dementia worse. so, at this point, she is not able to stay by herself, and, uh… while she was in rehab, i was walking down to her house anyway. so, i'm just kind of waiting for her to kind of get back to where she can stay alone again."
055,055_683.txt,1,0.42949628829956055,interviewer : right. did it ever cause any conflict between her and you?,"yes, because of me not being able to have friends over because of the chaos."
055,055_684.txt,1,0.36767804622650146,"interviewer : okay, so, um, sentimentality seems to be like a pretty big deal in terms of, you know, why you think things are valuable. would you say that's fair?",yes.
055,055_685.txt,1,0.39867183566093445,"interviewer : gotcha. okay, so you consider yourself to have hoarding disorder then?",right.
055,055_686.txt,1,0.552535891532898,"interviewer : gotcha. so, that house was more severely hoarded than the one now, right?","right, but the one we have now is a good bit bigger."
055,055_688.txt,1,0.44370540976524353,"interviewer : alright, and it's never impeded your ability to do work?","no, no."
055,055_689.txt,1,0.5613870024681091,interviewer : okay. and do you still identify as female today?,yes.
056,056_690.txt,1,0.4306974411010742,"interviewer : okay, so that’s going to conclude our free listing section of the interview. so, the next section is going to more kinda like a general conversation. so, i’m going to ask you questions about, um, your hoarding in particular, your space, like why you value your possessions, and things like that. and again, i just wanna remind you if any of these questions make you uncomfortable you don’t have to answer and you can always ask me to rephrase if something’s confusing or otherwise, you know, you don’t understand something or a part of a question. alright?",okay.
056,056_691.txt,1,0.5144205093383789,"interviewer : okay, so what areas in particular do you keep your things?",i am allowed to keep my things in the garage.
056,056_692.txt,1,0.2869317829608917,"interviewer : right. so, have you ever sought to change this behavior or has anyone ever suggested that you find help for this behavior?","well, i work on, as i’d say, periodically figuring out ways to strategically decumulate but, um… that, that moves at a slow pace."
056,056_696.txt,1,0.5480374097824097,"interviewer : right. so, when you had to accommodate your collections to somebody else, did you find that easy or was it difficult at first to get used to?","uh, it was a challenge."
056,056_699.txt,1,0.540267825126648,"interviewer : okay. so, when you know, maybe if you were in college and you were living in a smaller space, or if you ever lived in an apartment, for example, um, and you had less space, how would you organize your stuff so that it never infringed on using your space or having people over?",it wasn’t an issue because i didn’t have stuff accumulated at that point in time. hadn’t been alive long enough to accumulate stuff.
057,057_702.txt,1,0.6937888264656067,"okay, so, the first part of this interview is going to be a few free, free listing prompts. the interview is broken into two sections, and then after the freelisting we are gonna get into a more general conversation. but before we begin, i would like to ask, is there a specific term that you prefer to use, to use when discussing your difficulties with clutter?","UNINTELLIGIBLE specific term i like to use, discussing my difficulties with clutter?"
057,057_702.txt,1,0.45600536465644836,"yeah, as in, some people don’t like the term hoarding so we like to ask.","oh, no. i, no, i don’t have any UNINTELLIGIBLE"
057,057_702.txt,1,0.5568493008613586,okay. so hoarding is good?,yup. that’s fine.
057,057_702.txt,1,0.4677029848098755,"okay, so for the first part, thank you very much for doing that by the way, for the first part of our discussion, we’re going to start out talking about behavior and treatment seeking. so how long has, have your hoarding problems been going on?","oh, gosh, i don’t know. i don’t really consider myself a hoarder per say."
057,057_702.txt,1,0.563514769077301,"okay, so-",am i supposed to be?
057,057_702.txt,1,0.6136656999588013,"you used to be, you said?",am i supposed to be?
057,057_702.txt,1,0.6143493056297302,"oh, the study is, you don’t have to, the study is just for people who have issues with clutter or hoarding. but, so how long have you, would you describe yourself as having a lot of clutter?","gosh, i don’t know. i, i, like i said i wouldn’t necessarily consider myself having a lot of clutter."
057,057_702.txt,1,0.465489000082016,"okay, how, can you please describe where you live now, is the, are there any rooms that maybe you can’t use?",no.
057,057_702.txt,1,0.7965701818466187,no?,there’s not.
057,057_702.txt,1,0.43159613013267517,"have you, have any of your friends or family member ever mentioned anything about your behavior or having issues with clutter?","no, not to my knowledge."
057,057_702.txt,1,0.6066956520080566,"okay, well can you please describe for me what your home looks like now? do you live with anyone else?","yeah, i live with my wife and my little daughter."
057,057_702.txt,1,0.6304898262023926,"what is the space like? are there any, you mentioned that you odn’t think it’s cluttered?","yeah, yeah, i wouldn’t say it’s cluttered much, i mean, i think like every house it tends to get in disarray i guess with unfolded clothes and stuff like that. but as far as clutter goes, you know i mean i guess there are things on my bathroom counter and things on my dresser and stuff like that, that need to be put away, but as far as like not being able to use any rooms or things like that due to clutter or hoarding, that’s not the case in, in our house. you know, we’re definitely able to get around any of the rooms with clear, unobstructed pathways, and things like that, so."
057,057_703.txt,1,0.5517111420631409,"have you, has your wife or kid every mentioned any, you, has it caused any sort of conflict?","no, not really. not as far as being told to get rid of things or anything like that. i haven’t experienced any of that."
057,057_703.txt,1,0.682523250579834,"so what particular items do you keep? like how do you decide if something is valuable or, or if you need to throw it away?","normally if, you know, i, i guess i used something in the past, you know. maybe even 6 months or so and i feel like there, you know i’ll be able to use it again. then i think i would probably hold on to that. but, yeah, i think if i, you know if i don’t use something very often or if i never use something, then i'm fine to get rid of that."
057,057_703.txt,1,0.6566988825798035,do you ever have trouble throwing something away? does it cause any sort of anxiety? having to discard things?,"not really, i don’t know. i guess for some reason i can’t, or, i, i, i have difficulty getting rid of bags and things like that. like backpacks, or…"
057,057_703.txt,1,0.38016289472579956,"okay, so can you tell me more about this?","yeah, i probably have 4 or 5 backpacks or bags or stuff like that that i rarely use, but seem to not be able to, you know, get rid of."
057,057_703.txt,1,0.6348980069160461,"when we were doing the free listing prompts earlier, you mentioned collections as a reason to keep things. is there anything else, i know you mentioned that you have some backpacks, but is there anything else you like to collect or have a lot of?","yeah, i mean i guess i have some shoes, like i like to collect shoes although i don’t have a ton of them but i do have several pairs that i never wear but i still hold on to them and don’t get rid of them for one reason or another. some of them are a little uncomfortable but so i, i, rarely ever wear them but i still have them in my closet, you know. so if there’s ever a space that seems more cluttered than others it would be the closet."
057,057_703.txt,1,0.6514021754264832,"are there any other parts of your room or home, i know you said earlier that it’s not excessively cluttered, but is there anywhere else where maybe you have some things piled up that you’re not using?","yeah, i don’t, i mean like inside some of my dresser drawers there’s, or my nightstand there’s like papers in there and stuff like that that i have no idea what they are. sorry-"
057,057_703.txt,1,0.5596665740013123,"what, what kind of papers?","i don’t know, they might be like financial statements or somewhat important documents but, that i don’t know what to do with or how to get rid of them or if i need them or anything like that."
057,057_704.txt,1,0.5594524145126343,can you describe the rest of your house? like how big is it?,"it’s two bedrooms, two and a half baths. so my wife and i have a bedroom and our little baby has a bedroom and bath and then downstairs we have like a living space that’s kind of continuous with the small kitchen and dining area and the garage and that’s about it."
057,057_704.txt,1,0.7312295436859131,is there anything that you would change about your home and how you organize things in it?,"anything that i would change or how i’d organize it… not really, i mean i can’t think of anything right now, no."
057,057_704.txt,1,0.7363067865371704,"okay. so how would you distinguish what is considered normal saving behavior, such as collecting, or hoarding disorder?","yeah i would say like if the, if the collecting goes into like, if it, if it affects functionality or if it affects other areas in your life, then that would maybe move it to hoarding. for instance if you can’t, you know, move freely within your own home, or if, if there’s even like infestations of animals or insects or things like that that you are unaware about, and i feel like that would move into kind of like a hoarding situation."
057,057_704.txt,1,0.4839501678943634,and you’ve never experienced any of these problems or had any sort of difficulties when it comes to clutter?,no.
057,057_704.txt,1,0.4811387062072754,"okay. so how would you say that your behavior is different from what you would depict as a hoarder, or hoarding behaviors?","i mean, i don’t, i don’t feel any anxiety when i do get rid of something. like for instance even if somebody, you know, kind of coerced me or forced me to get rid of something i don’t think that i would feel super anxious or even angry about something. i mean unless it obviously had like a lot of, a lot of, a lot of considerable meaning to me but as far as you know everyday materialistic things then i don’t have a problem with getting rid of those things."
057,057_704.txt,1,0.8053604960441589,are there any ways that you could tell if someone had hoarding disorder without being in their home?,"without being in their home? maybe if i noticed them like holding onto things that, you know, one might normally not hold onto like you know, yeah i don’t know i mean i think it would be difficult to tell if anybody was a hoarder outside of their own home."
057,057_704.txt,1,0.7101675271987915,where do you get information about hoarding disorder?,"well, let’s see, i guess i mean i’ve had personal experiences moving people out of their homes and, and they would have what i consider hoarding disorder. or i’ve also watched the shows on tlc and stuff like that where they kind of follow hoarders so that’s probably where i get most of my information i guess is-"
057,057_705.txt,1,0.6487446427345276,do you have any opinions about that show and how it depicts hoarding disorder? from any personal experiences that you’ve had?,"yeah, i mean, i think it definitely depicts them in maybe a more of a negative connotation i think even like a lot of my descriptive words for hoarding in the free list and things like that kin do portray that idea that like there’s definitely something more going on rather than just their hoarding disorder you know that it might be exacerbated by some underlying mental issue or something like that."
057,057_705.txt,1,0.35519006848335266,"so, so, yes, you mentioned so anxiety and depression. have you ever had any difficulties with any of these uncomfortable feelings and have they led you to maybe unnecessarily hold onto things in the past that would be any, like, concerning hoarding behavior? considered concerning hoarding behavior? or issues with clutter?","no, i mean i can’t, i can’t really think of anything of the top of my head."
057,057_705.txt,1,0.2801870107650757,"okay, so this was, i didn’t know, this was supposed to be an interview with people who have issues with clutter or hoarding disorder, which i know some people who have issues with clutter don’t necessarily find their behavior concerning but maybe it leads to other interpersonal problems with family or different things, but you said earlier you do not have hoarding disorder, and from talking to you i, my impression is that you don’t seem to have any issues with clutter, sorry, it’s never caused any issues with anyone in your life?",yeah that’s correct.
057,057_705.txt,1,0.6917698383331299,"okay, so i don’t know if the, if the rest of the question would apply. do you think you have too much stuff?","no, i don’t think so, i mean, we, you know we recently moved from utah to florida and so we tried to consolidate quite a bit of our stuff. so, yeah it wouldn’t, i wouldn’t necessarily say that we have too much stuff. necessary, unnecessary stuff."
057,057_705.txt,1,0.3815567195415497,"have you, okay, i’m looking over the questions. so would you say that in any way, hoarding causes any sort of issues in your daily life?",no.
057,057_705.txt,1,0.6758266091346741,okay. is there anything that you would like to change about the way that you keep or get rid of some items?,"yeah, i mean i think i would, it would be good to have, you know after having this conversation or whatever it definitely would be good to have maybe a time of the year or a couple times of the year where you go through your stuff, especially like clothes and, and shoes and things like that and kind of make that decision, you know, have i used this thing, if not, then, you know, it, it would probably be good to get rid of those things and so, maybe just having like a system in place where you kind of go through things or even renew things that have maybe worn out or you know lost their shine or whatever. i think, you know, getting rid of the old and bringing something in new might even provide some new energy in my life overall, so."
057,057_706.txt,1,0.680065393447876,"if you had to change anything now, i know you mentioned earlier that if someone made you get rid of things you would not be bothered, but if you had to change anything about your behavior now regarding clutter or keeping things, would it upset you at all, aside from, i, you mentioned the like personal sentimental items. like say, you said you have maybe some backpacks you don’t use. if your wife had you throw all of those away tomorrow would that be upsetting to you?","yeah, okay, yeah. i mean if you, if you, if i had to throw all of them away tomorrow i would probably be a little perturbed."
057,057_706.txt,1,0.33834365010261536,"have, and once again, has this impacted any sort of relationship, or have, have your issues with potential clutter impacted any sort of relationship in your life, whether its landlords, family members, romantically?","no, they haven’t."
057,057_706.txt,1,0.4512268900871277,"okay, well, i think the interview will end early then, because we have covered pretty much everything. so once again, thank you for participating. before you, i would like to get some demographic information from you, is that okay?",yup.
057,057_706.txt,1,0.6396907567977905,what is your gender identity?,male.
057,057_706.txt,1,0.5937939882278442,male? is that the same as your sex assigned at birth?,yes.
057,057_706.txt,1,0.6036194562911987,what is your racial identification?,"caucasian, white."
057,057_706.txt,1,0.776944100856781,"and ethnicity, are you hispanic or nonhispanic?",nonhispanic.
057,057_706.txt,1,0.661392867565155,what is the highest degree or level of school that you’ve completed?,bachelor’s.
057,057_706.txt,1,0.4861993193626404,"bachelor’s? what is your average household income, approximately?","right now, 17,000."
057,057_706.txt,1,0.8021007776260376,okay. which geographic region best describes where you live?,geographic region?
057,057_706.txt,1,0.6241119503974915,"like northeast, midwest, south?",south florida. south.
057,057_706.txt,1,0.46187764406204224,"okay. thank you so much for participating. if you have nay questions or are concerned with anything, feel free to reach out to the woman you were in contact with when you signed up for this study. is there anything else that you would like to ask or discuss?","no, i don’t think so. i mean, hopefully i still qualify for the $30 gift card, is that-"
057,057_707.txt,1,0.5030433535575867,"yeah, you, you participated so i would assume so.",great.
057,057_707.txt,1,0.6411071419715881,"but if you have any questions, feel free to reach out to dr. matthews.","avery? or, not avery, dr. mathews. okay. sounds good."
057,057_707.txt,1,0.8273065686225891,thank you so much.,awesome thanks avery.
057,057_707.txt,1,0.6255229711532593,have a great day.,"yeah, you too. bye bye."
058,058_708.txt,1,0.4628360867500305,"okay. um, so as you know, the study is investigating individual’s attitudes and beliefs related to having hoarding disorder. so, the first question would be what term do you prefer, when we were talking about your difficulties with clutter and difficulties discarding?","uh, clutter is alright."
058,058_708.txt,1,0.47554293274879456,"okay, thank you so much. um, so now we're going to move on to the second part of our interview, that's a little bit more conversational. so, i'll just ask you a question. and then you can answer any way you see fit. so, this first section is about behavior and treatment seeking, so can you please describe your hoarding disorder.","it's i am, i am a collector, but i'm not unsanitary. my plumbing works electricity works in a refrigerator is pristine. but if i'm looking around my house now there are stacks of papers. the kitchen table is not usable, the stove is barely usable. the living room. you can barely maneuver through it. because all the while clean things, i still can't get rid of them or not, they’re just sitting there clean, till they get dirty again. the bed has clothes all over it because i have too many clothes. i mean, as i'm looking around."
058,058_708.txt,1,0.5470698475837708,okay. and how long has this been going on?,probably like 40 years.
058,058_708.txt,1,0.40296557545661926,40 years? okay.,yeah. like it's hereditary but one of my brothers does it even worse.
058,058_708.txt,1,0.4996980130672455,and did your parents ever exhibit similar behaviors?,my father.
058,058_708.txt,1,0.45043426752090454,your father did okay.,it was awful
058,058_708.txt,1,0.3488274812698364,"right. so, you had like a little bit more self-discipline,","right, like if i'm not going to use this and it's in beautiful shape all these macy’s UNCLEAR didn't fit, that were beautiful. why should i keep them when people can wear them… you know what i mean? no, let me try to do that."
058,058_708.txt,1,0.5512155890464783,"okay, so you've just had like more understanding recently.",yeah.
058,058_708.txt,1,0.5156349539756775,"okay. um, and so you do believe that your behavior is a problem, then. correct?",yeah.
058,058_708.txt,1,0.5277913808822632,"mm hmm. and can you elaborate on why you think it's a problem, please?","well, i mean, i would now which we’re not allowed. are you in LOCATION? i don’t know if you are"
058,058_708.txt,1,0.4030139744281769,yeah i’m in LOCATION.,"we can't have people. we’re like kind of isolated right now. i wouldn't even let people like i'll be like, “i'll meet you at the restaurant.” they want to pick me up. i don't want you to pick me up because i don't want you to see this. they all know it.  people have offered to clean my house. i'm like, “no, you're not throwing my stuff out.”"
058,058_709.txt,1,0.4294569790363312,"mm hmm. okay, so there's like i'm like a factor of shame, maybe.",right.
058,058_709.txt,1,0.4116128981113434,"okay. um, and have you ever sought to change and this behavior?",sort of. thinking that others could use some of the stuff.
058,058_709.txt,1,0.4081695079803467,mm hmm. right. like you've mentioned that you're more cognizant about other people who could use your objects better than you could,yeah.
058,058_709.txt,1,0.4957910180091858,have you ever gone to a professional for help.,"no,"
058,058_709.txt,1,0.3942897617816925,why haven't you?,"probably cuz i'm not i'm not being derogatory, that but i'm not like dirty. because i’ve seen some. i have one dog. that's it. because if it did ask. so i did one of those; i’m in another brain health thing for alzheimers and it asked “how many pets do you have” and i had one. and my refrigerator is pristine. and it hasn’t caused be any health issues. that's probably says it the best,"
058,058_709.txt,1,0.5079957246780396,right. you just don't feel the need for it.,right.
058,058_709.txt,1,0.46559736132621765,like i'm gathering.,right
058,058_709.txt,1,0.36525198817253113,okay. and how do your family and friends feel about this behavior?,"oh, considering my father did it.  i think my younger brothers do hoard. i think we all have that tendency. i've no idea why. we can't throw anything away because you may need it. and my father. was very big on that. so i don't know what it just got drilled into us need it. put it somewhere. i know that sounds odd but"
058,058_709.txt,1,0.4265255033969879,"no, i like there's just like such a strong like sense that it's been instilled in you as a child that you just continued it",yeah like what if you need it later.
058,058_709.txt,1,0.4862164855003357,"um, how do you think your friends feel about the behavior.","um sort of saying “do you need help cleaning this?” UNCLEAR i don’t think it bothers them that much because the house isn’t dirty, it's just cluttered. and you got to head this way, and then that way. get on over there, and shut up and they know that. i wash my hands constantly, so they know i’m clean."
058,058_709.txt,1,0.559525728225708,okay.,they’ll offer but other than that.
058,058_709.txt,1,0.4328058958053589,"okay, so nothing, really. um, so have you ever had conflicts with people close to you, or maybe landlords about your behavior?","no, i own the house."
058,058_709.txt,1,0.548798143863678,"okay. um, but no conflicts with like any close relationships or anything.",i would say no
058,058_710.txt,1,0.6635637283325195,"okay. okay. um, so now we'll move on to our second section which is about space and living area. um, so i know that you've said that, like your dining room table. and like your kitchen and stove are like not very usable because there's so much stuff, but could you please describe like just describe your house and you said that it takes some time to maneuver. so, can you just elaborate on that.","it's mostly paper or magazines. on the stove mostly paper magazines, on the table. and then there's a table in between the living room and the den, because i intermittently work from home. so that's where i set up and i decided just to leave it there. and now this papers on top of that and cards because i love sending cards to people. and then this. i mean, i'm looking at this, my all my christmas stuff clean sitting on top of a plastic container that needs to be put away. and all this other stuff i cleaned and then the couch in the living room has clothes stacked up to the ceiling and then the chair and this den sitting in has 1, 2, 3 boxes and hundred pieces of paper. and there's the dog. he's clean and then i have a spare bedroom that, i got so lazy, i just put all my gardening stuff in it, which is horrible because the floors are all hard wood and they’re gorgeous. and there's like maybe a 6 by 6 feet tall thing of all gardening stuff, stuffed back there and i put all my plants out there in there, but now they're out. and i did start cleaning cupboards or at least they're a little bit better. my bedroom i’m looking in it. there's a rack with all clean clothes, the bed has all clean clothes, boxes of clean clothes. oh, yeah."
058,058_710.txt,1,0.5174582600593567,"and i know that you said that you have a dog. but other than that, you live alone.",yeah.
058,058_710.txt,1,0.30650219321250916,"okay. um, and what would you like your house to look like?","i want all of the boxes and papers either recycled, composted, or put somewhere. another stacks. it's the problem. i keep telling myself, “most of the things i have, you can find this online.” if i see an interesting article on local such and such. i gotta read that local teas, local dining, local chocolates. and i'll just keep stacking everything up. but i'm like “i can find that online.” i've no idea what is the point in this. looking at it…"
058,058_710.txt,1,0.37296754121780396,"so you said that you, you collect a lot of papers and your houses like obviously filled with papers. and is that just because you feel like you want to read them again like?",yeah
058,058_711.txt,1,0.6418780088424683,"okay, um, and i know that you mentioned that there's papers pretty much in every part of the home. but are there parts of your home that you don't use in the way they were intended, like other than like your stove and kitchen. are there papers and just pretty much every room?",probably not in the bedroom. i don't really; that’s mostly cluttered with clothes. other than that…yeah.
058,058_711.txt,1,0.5954254865646362,yeah. what about your bathrooms?,"i have one bathroom which is actually pristine. there's nothing in that bathroom. nothing at all except the tub, the toilet, and the sink and a medicine chest with nothing but like toothbrush and toothpaste. i don’t know why."
058,058_711.txt,1,0.6004788875579834,so you said that you have to navigate your certain way in order to walk through the home,"especially, it's mostly from the living room into the den and around the kitchen table. around the bed. and then there’s the bedroom with the gardening stuff in it."
058,058_711.txt,1,0.37635383009910583,"mm hmm. okay. um, so now we're going to move on to our section about value. so, when you think about your possessions. what makes them valuable?","probably the memories. i know it sounds silly but people who say that my house is cluttered continue to give me things. like they come over and it's not UNCLEAR…  what the hell did you do with my lamp. really. my best friend who's constantly “oh my gosh.” she constantly gives me things i'm thinking, well, what do you want to do. i like that stuff, but it's everywhere."
058,058_711.txt,1,0.40037745237350464,"so, memories makes your object valuable and how do you determine if an object is valuable, or not?",oh usually if it was given to me by someone.
058,058_711.txt,1,0.45823153853416443,"okay, so if it has like sentimental value.",i'm looking around and 90% of the stuff i did not buy myself.
058,058_711.txt,1,0.4935794770717621,"okay, and what is trash for you, like, what do you throw away?",anything that stained with any food.
058,058_711.txt,1,0.4551771879196167,anything that stained with any food?,"right like, like i had soup for lunch that can that went well. it was one of those cans that you can’t recycle that and the in the garbage just came. i ran after the truck that went off with the garbage. see that i don't. 90% of what i throw out; i don't have much garbage, most of what i have is recycling."
058,058_711.txt,1,0.37442925572395325,mm hmm. okay. and what is the most precious item in your house for you?,can it be the dog or is that ridiculous?
058,058_711.txt,1,0.5715464353561401,"no, that's valid but like an object that you collect?",oh. it’s gotta be one? i like my holiday ornaments.
058,058_711.txt,1,0.5894668102264404,okay,which i need to put my christmas ones away.
058,058_712.txt,1,0.38144803047180176,"and  what would happen if you lost your christmas ornaments? like, is that something that you collect? or do you have like a quote normal amount of them?",i think it's a normal amount.
058,058_712.txt,1,0.44806617498397827,"okay. um, so what about, like all of your newspapers and papers. what happened, what would happen if you lost them?",the scary part is i wouldn't even remember it.
058,058_712.txt,1,0.4771530330181122,"um, okay. so, you don't think that you would be affected that much?",see like this so much. i wouldn't even remember it. that's how ridiculous this whole thing is okay.
058,058_712.txt,1,0.46036604046821594,and do you think that you have too much stuff?,"oh god, yeah."
058,058_712.txt,1,0.42667680978775024,and how do you decide when you have too much.,the house. it has things on places that like this chair in this den oh my god. it’s stacked up about three feet and that is not what a chair is supposed to be for. using things like the bed isn’t supposed to have
058,058_712.txt,1,0.43463918566703796,"okay, so it's going back to that like sentimental value.",like i know my sister in law gave me that and my best friend gave me that.
